group,name,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration,abs_number
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,8,0.221135881,1.593493172,-3.141312334,3.139595752,-0.400404727,45.69263592,-178.9067994,181.031852,66.90881434,42.19966035,2.569928754,227.0186524,0.046882552,0.074914089,97
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,9,0.467931861,1.246373375,-3.140445461,3.13969323,-0.115627286,9.149793699,-188.4438391,188.3691697,19.5871368,10.73164189,0.744731924,118.4858648,0.024166264,1.98,50
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,10,0.470267516,1.592306744,-3.127599797,3.108457782,-1.202676957,23.07098869,-186.2318313,183.9112877,42.00371072,28.64682747,1.886780532,180.8558414,0.027549541,0.270175439,57
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,11,-0.10308437,1.673086744,-3.140777757,3.136023745,0.152628333,11.05253613,-186.9914918,188.0424751,45.57833733,39.37887001,0.77707623,227.8378649,0.016433059,1.694117647,34
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,12,0.307682598,1.801711522,-3.140432885,3.117342941,-1.205298462,41.4882838,-186.1356427,104.8931241,60.02394091,55.79799421,3.932348956,294.0999882,0.021266312,0.083333333,44
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,13,0.667920923,1.606403776,-3.13303854,3.138848891,0.046545069,9.003002526,-185.5463044,132.9999064,72.93570922,49.40598271,0,236.8535402,0.022232963,0.491304348,46
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,14,0.045305772,0.576244469,-3.130189627,1.33208697,0.186516129,0.693599835,-1.404194593,3.144018495,73.98827682,44.56976698,3.434847588,219.863736,0.006766554,1.038095238,14
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,15,1.08934,0.735137625,-2.288703045,2.988196458,0.424276301,1.019719153,-2.722099954,3.469650916,62.45623206,40.78764167,2.169475211,184.2028248,0.005799903,1.266666667,12
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,16,-1.767377643,0.685530635,-2.693069281,1.711769285,0.030640803,0.848615274,-1.772690374,2.576671918,77.63807898,50.11139784,3.490166417,208.5946296,0.003866602,2.05,8
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,17,-1.080963798,0.750553485,-3.051576373,3.122868925,-0.749902412,13.3451923,-186.2324047,2.669521903,44.35237732,26.77352603,6.029802202,136.7731096,0.003866602,0.820833333,8
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,18,0.582897996,1.684151089,-3.137360106,3.139132585,-0.062071294,1.075782828,-10.25410526,18.54244007,19.18961858,11.78673455,0.570843981,141.4466228,0.010633156,0.734848485,22
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,19,0.571896915,1.586200539,-3.141312334,3.138775352,-0.204531928,34.56811972,-183.249948,181.9156089,39.77779374,26.70320658,5.622578683,131.9982236,0.010149831,0.138095238,21
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,20,0.065995503,0.342107772,-0.537039039,0.686058002,-1.173316398,0.974192624,-4.543884653,0.154961146,105.517409,53.06214374,6.076269769,199.7648652,0.001449976,0.733333333,3
MitoPark_12-14,2022-09-01_17-27-42_mito_park_12-14_weeks_1034_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,21,-1.619400973,2.15535628,-3.140799617,3.141542752,0.229301524,16.16168862,-186.1449742,187.9713174,97.05151771,55.35376931,2.315190138,224.9772228,0.004349928,1.996296296,9
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,0,0.349559198,1.747612308,-3.140898046,3.139601282,-0.076926939,9.858048673,-188.3820648,188.3731381,29.01054113,27.49765097,0.125918356,212.5857555,0.171950564,0.836666667,320
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,1,-0.11183169,1.748581796,-3.141268192,3.138046238,-0.229840288,15.47202082,-188.2682801,187.838614,47.68613486,36.18366806,1.554771426,233.8125328,0.063944116,0.391316527,119
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,2,0.090868027,1.615808438,-3.122775588,3.136433621,0.520096493,13.03995336,-186.6911121,188.0280347,40.42027467,27.4584824,0.484787158,155.7541861,0.084900591,0.332489451,158
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,3,0.44787648,1.81927393,-3.122843093,3.131672351,-0.177680083,13.71028018,-188.2213164,187.1869127,37.46657519,27.98231363,0.229134779,193.061237,0.069854917,0.487435897,130
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,4,0.678240273,1.619373868,-3.111070105,3.137006232,-0.033160825,9.327546844,-187.1726858,184.6471163,22.67246167,14.64603556,0.215456793,147.6522454,0.171950564,0.287083333,320
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,5,0.052368535,1.87277894,-3.130397931,3.126774201,0.169100902,11.76152321,-187.2887558,187.8879968,61.21333193,44.01100273,0,235.0842037,0.048898442,0.734798535,91
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,6,0.031775988,1.85327429,-3.139378175,3.128138999,0.128132868,21.11464705,-187.8784147,188.0675153,50.77246353,31.04235939,0.720403254,155.3362396,0.020956475,0.54017094,39
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,7,0.2361715,1.720375116,-3.136683481,3.137904268,-0.167517692,15.69248577,-187.0826757,187.6625594,36.15315574,25.78101859,0.345597904,153.6820849,0.027404621,0.654901961,51
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,8,0.524454568,1.506042851,-3.085355592,3.131340193,-0.075144933,29.31051897,-143.0493198,187.0752474,49.30333172,30.93133953,1.620440217,197.2184755,0.118753358,0.087782805,221
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,9,0.234829862,1.155067175,-3.120796321,3.133809694,-0.016037242,3.592885835,-188.1476481,187.7074721,18.95334418,12.22388827,0.138416493,185.9030514,0.035464804,5.550505051,66
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,10,0.349421461,1.71150959,-3.090054317,3.10158306,-0.716426813,28.23305733,-185.6769557,183.5494455,41.95604464,38.38928403,1.206739346,290.1533355,0.023643203,0.203787879,44
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,11,-0.504871665,0.981424044,-2.067929557,2.706922103,-0.146122424,0.621420424,-2.790575191,1.471815356,25.45678459,18.85638568,0.688536501,152.4930448,0.008597528,0.829166667,16
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,12,0.46957236,1.599668878,-3.072416866,3.127711726,1.500772987,43.98016795,-180.8990524,185.5941726,72.11824099,69.41621106,5.332333569,353.4104904,0.038688877,0.075925926,72
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,13,0.872691915,1.476945955,-2.98497863,3.023136399,-0.371574223,10.97411302,-169.1884371,44.67470476,41.52687416,30.21563025,2.407311026,141.536811,0.015045674,0.313095238,28
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,14,0.247053717,0.901122404,-2.993766,3.132743715,-0.961503875,15.84475903,-186.5637066,2.943187306,87.81138738,42.98720969,1.911822298,173.3888866,0.005373455,0.466666667,10
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,15,1.043024874,1.101247294,-2.073332445,2.599336853,0.775211986,0.698293513,-0.494017588,2.654035557,34.4372017,22.70739519,1.990622787,106.0217054,0.005910801,0.906060606,11
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,16,1.333539476,0.89284778,0.447237029,2.761686282,-0.707841526,1.408585688,-3.268188282,0.661907472,21.690898,11.85156813,3.245626346,49.61447021,0.001074691,0.5,2
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,17,-0.895298479,0.235461862,-1.447044781,-0.495876705,-0.178550542,0.654930652,-1.726116371,1.321781579,23.42025048,13.73315609,2.140543673,76.37406859,0.002149382,0.866666667,4
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,18,1.028333586,1.286126383,-1.051787036,2.878407914,-0.140361922,4.880509233,-173.1036855,13.057055,18.52708989,10.90638441,0.592852281,204.9265589,0.021493821,1.076666667,40
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,19,1.362407726,1.516574958,-2.978330017,3.133550764,-1.367633314,21.1416215,-187.05618,49.4494938,48.09715965,29.44729187,6.21002741,152.894292,0.014508329,0.108641975,27
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,20,0.538658467,0.949589358,-0.535873696,2.141759806,-0.476869073,0.441331682,-3.750689875,-0.024466659,98.34202102,51.77520201,4.568639624,228.1986053,0.002686728,0.826666667,5
MitoPark_12-14,2022-09-02_11-47-32_mito_park_12-14_weeks_1040_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,21,-0.344324093,2.383925547,-3.123522749,3.132299515,0.685286181,27.87222828,-187.8476038,188.2355788,69.64168137,39.01980771,0.905205126,166.2328764,0.002686728,1.2,5
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,0,0.237542194,1.63458982,-3.140659506,3.141384982,0.124017869,7.489087748,-188.2498422,188.3237362,35.30227734,33.08893016,0.194041716,237.7782974,0.267073848,0.698475398,481
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,1,0.07294383,1.670777599,-3.139046532,3.139517323,-0.209843864,13.21772538,-188.0817616,188.1361526,51.13886789,37.69021655,0.23519324,230.5856493,0.155469184,0.487261905,280
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,2,0.206626438,1.725673181,-3.13855673,3.139530893,-0.02099428,17.97973244,-187.6050955,9.294402888,50.23119733,34.23030729,0.794096243,221.139604,0.142698501,0.404669261,257
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,3,0.311391364,1.760832157,-3.140722161,3.140615322,0.126397395,12.13040899,-188.194472,188.1507669,37.90383759,29.71472319,0,230.3520867,0.143253748,0.65749354,258
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,4,0.072146366,2.113215971,-3.076454335,3.080528492,-0.490927593,20.17774396,-180.1616381,182.6792439,27.0776238,26.78954713,0.696409074,180.7705648,0.023320378,0.304761905,42
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,5,-0.360850224,1.896202195,-3.138150173,3.128049686,-0.167634927,9.373898031,-187.5688366,187.147888,68.73809376,46.24089316,0.715780735,253.8006858,0.05719045,0.862459547,103
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,6,0.168500004,1.62146589,-3.13406771,3.132337198,-0.726334907,14.53439534,-169.4498851,187.0676295,61.48469626,40.65095638,1.722319745,206.6197265,0.032759578,0.499435028,59
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,7,0.492864828,1.792184907,-3.129020913,3.133857717,-0.340878961,13.1918415,-4.902853142,187.4491441,39.12305032,28.58824966,1.05367165,161.8630774,0.022209883,0.676666667,40
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,8,0.177884237,1.611778982,-2.90150923,2.250562825,7.103305998,38.82539608,-79.3809585,173.6542094,57.53338305,44.61742369,1.530880508,185.9771847,0.01332593,0.077777778,24
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,9,-0.504550564,1.787848127,-3.141064984,3.102171964,0.395155796,8.85731741,-4.724941844,188.2925282,24.343943,20.89453634,0.198305273,146.315418,0.010549695,1.571929825,19
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,10,0.851847754,1.620864957,-2.62330031,3.03446207,0.283752215,2.008104038,-5.014477765,6.258399298,46.03118724,34.92316111,2.778830234,152.6032352,0.008883953,0.2875,16
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,11,-0.702762571,1.691575725,-3.136684172,3.131208841,-0.584224393,12.48844611,-188.2269324,3.757578535,57.29249508,44.86604656,1.113923688,247.9974109,0.017767907,2.103125,32
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,12,0.428403158,1.895391714,-2.507827072,3.053673359,7.203988765,28.0972395,-45.96955943,108.1935341,62.94456045,42.17485033,16.942217,185.4840677,0.006107718,0.054545455,11
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,13,1.633615492,1.018277459,-1.082251836,2.889725067,0.247101695,1.295546124,-3.364678465,6.495303783,54.80242693,39.72860417,2.248014727,185.2753747,0.010549695,0.480701754,19
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,14,0.190930353,0.803373582,-2.560529894,2.605186075,0.307561109,0.949923924,-2.663654403,3.494925171,77.65710454,42.26311153,2.146468839,194.1178288,0.021099389,0.707017544,38
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,15,0.934943839,1.392784142,-3.11141542,3.12230674,0.077366868,8.850649415,-187.6960288,4.370605709,49.21499795,38.64208187,0.803772267,210.2736204,0.020544142,1.223423423,37
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,16,-1.152385275,1.760584264,-3.140180155,3.141102428,0.107257299,13.59953294,-186.7549263,188.1564064,69.62367125,43.55796119,0.906998526,227.708287,0.011660189,2.112698413,21
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,17,-0.982717655,0.41316974,-1.932162835,1.473900911,-0.325946095,0.904027597,-3.044868539,3.040436867,30.98026396,19.57320454,3.501624758,128.1820847,0.004997224,0.518518519,9
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,18,0.747977126,2.242894775,-3.138267868,3.121800963,0.052331346,31.72400376,-187.6753089,187.5967681,18.78350743,10.67921012,1.14218605,47.61604047,0.001665741,0.788888889,3
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,19,2.140561211,0.33833959,1.673609153,2.623030113,2.454105777,2.860133306,-0.626358428,6.145092169,45.2403445,24.63304409,6.990248968,77.92013855,0.001665741,0.144444444,3
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,20,0.072239651,0.374040807,-0.683204663,0.855235421,-0.321045098,1.064901521,-4.531163103,1.935760338,81.48014271,38.9405477,9.33160775,185.4510777,0.004997224,1,9
MitoPark_12-14,2022-09-02_12-32-14_mito_park_12-14_weeks_1014_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,21,0.551190219,2.547557058,-3.136878423,3.141213264,0.783271803,19.67009169,-186.6867848,187.7850198,74.25131235,50.15759543,0.958543961,232.5226195,0.00388673,2.166666667,7
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,0,0.267753582,1.670799128,-3.140380596,3.14157182,0.032596169,8.74694541,-188.3028002,188.3224275,27.59648561,23.04727816,0.051705803,220.3205276,0.288384513,0.925925926,432
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,1,0.092494459,1.78782084,-3.13965656,3.141262276,0.147662456,14.10057381,-188.0452799,188.3996374,44.19288364,31.83851019,0.720013615,198.23626,0.128170895,0.431770833,192
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,2,0.344368802,1.675761947,-3.139715053,3.140077146,0.371695551,17.08569596,-188.0648801,188.186755,44.56158891,28.60310947,0.903056235,182.7652583,0.144192256,0.388425926,216
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,3,0.156418468,1.74002569,-3.14012367,3.141102801,-0.397023121,9.753270972,-187.6601057,187.467525,35.23001856,25.90463652,0.070855344,166.6043022,0.100801068,0.5799117,151
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,4,0.127483759,1.849649729,-2.562721355,2.596925837,0.594278919,12.72853039,-24.63633163,165.0260652,28.51944289,27.39165067,2.916455083,187.225108,0.018691589,0.213095238,28
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,5,0.034278207,1.80623677,-3.139442193,3.1397225,-0.045504004,11.50946844,-188.1490366,188.1408366,53.09696857,36.87776609,0.50454848,184.8394516,0.081441923,0.89726776,122
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,6,-0.034954217,1.740065185,-3.13258978,3.122744621,-0.429215523,14.94589665,-5.792921761,187.1611896,51.47844717,31.52261358,1.202481338,202.7800428,0.030040053,0.47037037,45
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,7,0.30061462,1.717363127,-3.110282225,3.138004937,-0.16916489,15.08768218,-5.043105497,187.2532757,35.93948886,23.58984586,0.393115032,140.3995625,0.047396529,0.575586854,71
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,8,0.215216307,1.477043811,-1.972713787,2.427224385,-0.230023257,41.90317243,-156.6573643,158.1330547,54.67912234,36.45685538,8.579035099,170.3514919,0.009345794,0.073809524,14
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,9,0.025669038,1.861582642,-3.141330289,3.140623753,-0.081626282,10.28775596,-188.4228573,188.468837,22.91223605,15.49499806,0.297381814,153.6045503,0.046728972,2.861428571,70
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,10,-0.121237169,1.109774533,-2.453962992,1.471540881,1.399595374,21.58815236,-129.948069,169.1120246,64.18734193,45.91964506,0,217.2174395,0.007343124,0.315151515,11
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,11,-0.823411791,1.732309779,-3.139458112,3.124792817,-0.022747707,14.02898632,-187.8969782,187.6469828,38.38967324,29.11971975,0.878862475,187.9550625,0.025367156,1.875438596,38
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,12,1.273976882,1.48218934,-1.969859817,2.596925837,-10.2712836,27.46356018,-89.31438845,4.45826774,28.73502117,13.27238351,8.564041702,52.376438,0.006008011,0.059259259,9
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,13,1.004790064,1.39443777,-1.837197672,2.782931297,1.449246321,16.01483093,-9.907483716,175.2393562,50.94882976,30.51619565,6.091007494,180.6085251,0.006675567,0.406666667,10
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,14,0.17324806,0.70087345,-1.162065431,2.90035877,0.277194562,1.002963575,-3.092794082,3.932689389,61.50698554,40.74531144,2.454943433,199.6862457,0.013351135,0.778333333,20
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,15,1.265261644,0.868589624,-0.291457714,3.098654985,0.17570329,1.285486489,-2.251994845,4.401850343,37.84600981,23.52017374,2.104055079,113.0310987,0.006675567,1.106666667,10
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,16,-1.081551575,1.836053071,-3.13796174,3.137069779,-0.747534771,16.31848222,-186.5085997,187.2393732,51.95479331,37.46779809,0.827682237,195.6338916,0.006008011,1.940740741,9
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,17,-1.139965497,0.270240265,-1.6598096,-0.658405252,-0.294449204,0.827594019,-2.416976395,1.984494634,27.82440221,16.76077665,1.58499424,71.4323577,0.002670227,0.783333333,4
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,18,-0.505317491,1.275733999,-2.43565413,0.771960329,-0.391105124,0.789916983,-5.513508339,1.793168984,20.65706438,11.79109718,3.17456833,59.06467762,0.002670227,0.558333333,4
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,20,-0.160378704,0.359123105,-0.924782666,0.348321183,-1.115861328,0.956065664,-2.992290271,1.529685536,92.19342947,34.5509817,8.187876948,179.2703841,0.00400534,0.522222222,6
MitoPark_12-14,2022-09-02_12-54-13_mito_park_12-14_weeks_1015_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,21,-0.366525566,2.749845719,-3.137444914,3.112820998,1.348707756,26.15986531,-187.7083814,188.2903999,71.59935769,44.02191553,1.931789801,164.0705934,0.00400534,1.144444444,6
MitoPark_12-14,2022-09-02_15-05-32_mito_park_12-14_weeks_1029_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,0,0.126642458,1.672812723,-3.136916038,3.134778955,-0.052823029,8.57541713,-188.3400712,188.3537808,36.67091508,37.95229775,0.362296561,250.6869255,0.22442421,0.694272076,419
MitoPark_12-14,2022-09-02_15-05-32_mito_park_12-14_weeks_1029_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,1,0.06231395,1.645809169,-3.140008499,3.137524446,-0.229752324,13.43693885,-188.3529573,188.1970565,61.47164168,43.6111527,0.855834152,253.1166725,0.129619711,0.511157025,242
MitoPark_12-14,2022-09-02_15-05-32_mito_park_12-14_weeks_1029_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,2,0.252145182,1.717603009,-3.138455519,3.141300281,-0.473230759,18.03886298,-187.687703,187.7863464,43.77979495,30.5127895,0.099213005,207.6907562,0.121585431,0.399118943,227
MitoPark_12-14,2022-09-02_15-05-32_mito_park_12-14_weeks_1029_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,3,0.091485483,1.966347273,-3.140884473,3.141490183,0.433174191,13.46692388,-188.277354,188.1920849,46.12249006,35.69699135,0.566381425,216.9291229,0.098018211,0.604918033,183
